,number,ユーザー名,コメント
2177,218-7,gogot*****,出しても減らないでしょう。3月にならないと。
2178,218-8,fut*****,"政府、政治家がコロナ対策に迅速に対応する？うまい方法があります。
それは万が一彼らがコロナに感染しても、一般国民と同等の対処ですよと各医師会が発することです。
つまり自宅隔離となって、入院待ちになります。政治家諸氏もその家族も国民と同じように命の危険にさらされる事になります。
彼らは感染しても一早くそして、最高の医療を受けられると思っていますから。"
2179,218-9,かかし,何を検討してるんだろうね。ウォッチはリアルタイムでやってないんだろう。後手後手なんだ。
2180,218-10,*****,"海外からの入国と帰国禁止にしろ。
出国したなら帰国できないと思えだ。"
2181,219-1,vip*****,"経済大事だけど、全国に緊急事態宣言を出さないと感染者が減らないと思う。
各県感染者最多ってニュースが増えてるんだから。"
2182,219-2,red*****,なんとしても抑えこみたかったら、全国一律に緊急事態宣言をださないと効果がない。ザルですくいとれるようなコロナではない。
2183,219-3,uns*****,"こんな時期に誰がやっても批判続出なのは間違いないだろう。
つまり泥を被るだけの役割が求められる。
そういう人材にしか任せられない。
それにしても役不足だけどね。"
2184,219-4,sky*****,"出すのはいいけど早く詳しい内容教えて。
兵庫は結局神戸より東側だけなん？
他の地域は普通通りなん？
飲食で働く側として時短するかせんかは
いろいろ変わってくるから早く公表して。"
2185,219-5,s_r*****,言われないと動かない、悪い点をつけられたら渋々動く。子供や新入社員が怒られる典型的なパターンに見えてしまう。内情が簡単でないのはわかるが発信力が弱いというかしないので世間にそうとられても仕方がない。頼むから政府はしっかりしてくれよ。
2186,219-6,mak*****,"とにかく判断が遅い️国という大きな舵を握ってるから、慎重になるのは分かるけど。命を守る場面で、平時と同じ温度感じゃ…。
ウィルスとの戦争には勝てない"
2187,219-7,shi*****,"遅い！
緊急事態なのよ！
寝る間も無く頑張って下さってる看護士さんを思って下さいよ。"
2188,219-8,srk*****,"先手先手と言いながら、
要請されて『それじゃぁ』なんて感じで、宣言してる時点で、『な～んにも考えてない』のが、露呈してるんじゃないんですか？

そんなのが一国のトップだってんたから、
悲しくなります。"
2189,219-9,wra*****,"国民見殺し感が否めない。
派閥なんか気にしてるから・・・"
2190,219-10,fu*****,"東京在住在勤です。
今朝は倦怠感があって出勤するか迷ったけど、熱が高いわけでもないし、味覚がないわけでもないし、この程度でPCR検査受けるのは面倒だなって思ったので普通に出勤しました。会社はリモートワークさせてくれないし、欠勤すると給料が減るし、有休使うのはもったいないですからね。昼休みだけどどうも怠さが抜けないです、熱はないですけど。私何かまずいことしましたか？"
2191,220-1,♪終活JAPAN♪,何故地域によって発令の時期を別ける必要が有るんだよ！日本の県境には、壁なんか無えぇんだよ！春日
2192,220-2,TAKA,全く必要ないと思います。重症者少ないので致死率低いのに何故？コロナより緊急事態宣言の方がマイナスばかりではないでしょうか。経済破綻で自殺、貧困率アップ、仕事を失う恐怖メディア医療関係者には分からないと思います。常に上から目線他人事と感じます。
2193,220-3,rxb*****,"昨年の4月からずっと非常事態です。それを今さら再び宣言して何になるんでしょうか？
名前だけでもいいんで命令って言葉にさえも変えれないのかな。めんどくさいな。兵庫県は人がほとんど住んでいない地区がたくさんあるが、そこも入るのか？昨年より売上半減なんか沢山ありますよ。安定なんてしないんだから。また税金が悪く利用されないよう祈るだけですな。"
2194,220-4,ano*****,で、表明はしたから関西ももう緊急事態宣言発令となったの？こう言うとこはしっかり書いて欲しい。
2195,220-5,kur*****,同時に不要不急の外出を再度、しっかりと出してくれ。
2196,220-6,jxu*****,"どうせやるならさっさと動け
後手後手
どうせ国民が今後税金とられるんだからオリンピックは国民アンケート実施
菅、二階、森　きえろ"
2197,220-7,cho*****,"諮問委＝二階総理大臣
に相談すること"
2198,220-8,xpc*****,"ガースーは頑固らしいけど、躊躇なくやるって言っといてやらんし、自分の党の長島って人が国民一律5万給付って嘆願書？出した時もその方向で頑張るって結果
ひとり親世帯だけ
国民一律5万は？
これでもし全国一斉緊急事態宣言になった場合給付は？
無しとか言うなよ？
自分の党の人間が、嘆願書？出して頼んでるのに、都合が悪いと専門家
都合の良い時だけ尾身会長出すなよ
不支持の方が跳ね上がってるけど、総理に向いてないし政治家に向いてないよ"
2199,220-9,この世の中、敵だらけ。,やるのはいいけど、余りにも短すぎじゃないですか？もうこの総理はダメダメですね。
2200,220-10,cok*****,"何故、台湾やニュージーランドのようなコロナ感染に対し、ある程度成功した国を参考としてこなかったのか？
特に台湾は親日国なのに。"
2201,221-1,f8*****,"海外からは止めないんですか？
空港の検査では、ずーーっと外国人の陽性者が日本人より多いのです。
まして11ヶ国にした時に検査も申告も緩くなりましたよね。"
2202,221-2,gut*****,今の与党に期待する気持ちは分からなくないが、ズーッと無政策の後手後手で税金を食い散らかすだけだよ。
2203,221-3,grm*****,"知事から言われないと検討すらしない政府

役に立たない

もっと攻めの姿勢でやって欲しい"
2204,221-4,mam*****,速やかに判断したいって言っといて委員会開くのは明日か。
2205,221-5,nag*****,平成おじさんの小渕元総理みたいに、心労で倒れなければ良いが。心配だわ。
2206,221-6,sky*****,"首相の対応策が遅すぎです。

早急にやるとこを何が慎重に行きます。
だと　国民の事を考えてやるべきでしょう。

人の命だけでなく仕事にも影響します。
そのため　指示しないのも分かる気がします。

菅首相がいい加減だから浮足たっています。
全く持って後手後手しすぎ
辞任してください。"
2207,221-7,toO,いちいち各自治体から依頼されないと動かないダメ政権。
2208,221-8,jqc*****,2月7日で収まると考えてる頭がおめでたい
2209,221-9,fgd*****,まさに朝令暮改。　官僚達も、優柔不断な総理に、振り回され、もう何を信じたらいいのか分からないだろう。
2210,221-10,帽子,"感染源はほとんどが飲食店なのか？

行政機関はコロナに関して科学的な分析ができていないのでは？

ボンクラな文系頭は後の言い訳を考えることで精一杯じゃないのか？"
2211,222-1,zvw*****,"遅い！とにかく何をするのも遅い！
先手と思ってるみたいだけど全て後手後手！"
2212,222-2,pso*****,"ガースー総理は口下手なんだろうね。

最近は怒られて立たされてるやつれた小学生にしか見えない。

二階番長の顔色伺って大変そう。

まだ安部総理の方が独自性はあったように思える。

安部総理より動きが悪いようじゃ、支持率も下がるわな。"
2213,222-3,bab*****,"私は次の選挙で自民党を支持しません。


＊賛同していただける有志の方、これを全ての記事のコメント欄に書き込み
いいねを押して我々の意思を示しましょう！"
2214,222-4,cvo*****,もう、関西追加するんたら、群馬県、栃木県、茨城県の北関東３県も追加して欲しいですね。周りの県から比べても頭ひとつ抜けてるイメージがありますし、結構やばいとおもいますけど。
2215,222-5,sar*****,今はみんなが辛く大変な時。早く終息をと言うなら、全国一斉にお願いしたい。子供達だって不安でいっぱいです。学校は大丈夫と言うのは何で？休校して落ち着いてから行かせたい。
2216,222-6,tab*****,陽性率26％超え、1日の感染者数300超えの福岡も（緊急事態宣言）入れてほしい。福岡県の小川知事も高島市長も「様子を見る」とか言ってます。このままでは九州全体、日本全体が、これ以上にひどい事になります。
2217,222-7,yam,"最も反省するべき（最大の悪）は、感染した本人もしくは逼塞していた年配者に罹患させた家族である。
罹患しない罹患させないは、日本人としての最低限の責務であり、残念ではあるが自覚の足りない人々が散見される。
政府等を非難することでは問題は解決しない。
この点をマスコミ・野党・識者と称する方々は批判を恐れてスルーしている。"
2218,222-8,mat*****,"誰かハマコーの様な、誰に対しても言いたい事を言える政治家連れてきて！
今こそあんな政治家が必要"
2219,222-9,nor*****,"前の「緊急事態宣言」って何か効果あったっけ？
感染は抑えられず、ただ不景気に拍車が掛かっただけだったような。

この寒い季節に病気が流行するのは毎年の話で自然な事だよ。

コロナは完治できるけど、コロナ脳は簡単には治らない脳の病気なので、これ以上コロナ脳を増やさないで欲しいもんだ。"
2220,222-10,so1*****,"小出しがどうこう言う向きが多いが、総理としては当然だ。
宣言が出れば感染なくなるとまでバカではなかろうが気楽に、宣言、宣言という連中のいかに多いことか。"
2221,223-1,a20*****,"東京のgotoの開始の時に自粛などが中途半端に終わった感が個人的にはある。
東京は人が多いからしっかりとしないと、周りへの影響が"
2222,223-2,tke*****,ワクチンまだ？
2223,223-3,cue*****,"後手後手にも程がある

菅政権に政権担当能力はありません

スピード感を持って総辞職願う"
2224,223-4,km0*****,"関東圏の知事は都民、県民に今でも出歩く事についてもっと批判コメント出せよ。
次の選挙をにらんで強くは言わないだろうけど。"
2225,223-5,red*****,アホのミックス内閣を継続したのだから、アホなんでしょうね。
2226,223-6,nan*****,"緊急事態宣言発令されても発令前と人出も出社率も全く変わっていないのですが
なんか意味あんのこれ？"
2227,223-7,ren*****,"毎度の様に検討検討って現場の知事が凡ゆる検討をしてSOS出してるんですよ！
1年間もコロナ禍の状態です。
一度ぐらい全国行脚して日本の現状を見てはどうですか？
そして平時の世でも国民と貴方の生活は完全に乖離している事をいい加減に理解して欲しい。"
2228,223-8,qld*****,政治家の仕事は法整備ではないのでしょうか？現場の声を聞いて法改正してください。慣例や年寄りの声も必要なのでしょうが、有事なのですからコロナ収束までという期限つきで法改正するとかやり方はないのでしょうか？もう政治家同士の顔色伺いやめて国民に向いてくれよマジで。
2229,223-9,yos*****,"この写真の役員会や大臣との話し合いこそリモートで実施すべきことじゃないの？
爺さんばっかり集まっちゃって。"
2230,223-10,tas*****,"なぜ、「2月7日まで」でそろえようとするのか？
中国の春節(2月７日から)なども、考えているのではないですか？"
2231,224-1,tma*****,"今は、全国で非常事態宣言と、国民の移動を止めないといけないのでは？
それに必要な法律策定の為、議会を明日にも開催するくらいのスピードが欲しい。
議員は、その位非常事態に備えて欲しいものです。権力の上にあぐらかかないで
野党も同じ、国会ひらけと自民公明に、はなしたか？
会合のやり方の話なんかやらないで
全く駄目な奴らだ。"
2232,224-2,jah*****,"間に合えば入れるってアホな発言だわ
２月７日までに収まるはずないし
政府は頭のいい人達の集まりではなかったんですね
金と権利まみれ"
2233,224-3,gfe*****,菅首相は先々を見過ぎで、今の日本の状態を詳しく見ていないのでは？全く国民のために何も考えていないし、世論をわかっていない！なぜ、国民が協力しないかわかってますか？それを理解するまでは、緊急事態宣言を出したところで国民は変わりませんよ？国民を理解しない政府や知事は、ただの無能な奴にしか見えないんですよ？口だけでは、誰もついていきませんよ？
2234,224-4,psz*****,これだけ感染が拡大していると言うのに、皆揃って危機感が足らなさすぎる。
2235,224-5,nat*****,"本当に感染収める気があるなら生活必需品以外の業種と学校を止めろよ
そうすりゃ一部の奴らが出歩こうが関係ないレベルで人出減らせるだろうが
なんで緊急事態宣言なのに通常営業なんだよ"
2236,224-6,nik*****,"何の意味があってもったいつけるのか。
自分の存在感を誇示したい？"
2237,224-7,cia*****,"オリンピックは、無理だし
災害級の台風や大雨で日本は、沈没する"
2238,224-8,mux*****,少し古いですが、小泉さんのような方が総理大臣なら、国民は耳を傾けると思いますよ。
2239,224-9,matt,"東名阪に規制をかけると全国の中でも半分以上のかなり大きな経済規模の地域に規制をかけることになる。さらにそれ以外の地域は医療が比較的脆弱であることを考えると全国で出してしまった方が良いのでは？
特に北関東とかは首都圏との往来が多いので分ける意味が薄い気がします。"
2240,224-10,k_s*****,変異の対応はどうなった。早く自分で決めろ。
2241,225-1,hkp*****,いっそのこと国会でクラスター起きないかなぁ。
2242,225-2,cmv*****,"この絵面みてみい
最悪な光景
狂ったじじいの茶飲みか"
2243,225-3,lud*****,"ワクチンの投与が近づいてるし、出来るだけ経済を停滞させず、国庫からの出費を避けたいのがミエミエなんだな。
正々堂々公示してやれば良いのに。"
2244,225-4,nou*****,この男には信念というものが全く無いようです。衆愚政治そのもの、簡単にマスコミ大衆の圧力に屈してしまう。
2245,225-5,boc*****,大阪の状況が東京より悪いのはわかってたに、ここまで発令を遅らせた意味がわからん。
2246,225-6,tke*****,税金爆上げ確定だね！貯蓄しときー！
2247,225-7,安倍ルフ　晋ゾラー,"緊急事態宣言？
先ずはスポンサーたる経団連にお伺いをして・
その内世論からバッシングされるに及んで小出しに・・
するとすかさず次は別のところからモグラが出現するに至る・・・
そして経団連に・感染拡大・・バッシング・・・小出しに追加出動・・・・
ポリシーも決断力も先見性も人望もリーダーシップも反省心も自信も何もなく行き当たりばったり・・・・・"
2248,225-8,kur*****,ウィルスには3連休も夜も昼も関係ないですよ。休み明けに宣言とか、8時以降閉店とか、2月7日までとかその時間は誰の都合？ウィルスにしてみたら隙だらけの対策で広がり放題。
2249,225-9,mar*****,"ひとまず医療崩壊が起きないようにすることです。
全国の医療機関のベッド数のうち、たった３％しかコロナ患者には使えません。感染症２類対応が困難だという理由で９７％がコロナ患者を受け入れていないからです。実際には経営上の理由による拒否が多いとか。
はやく意味のない２類指定を外すべきです。医療崩壊は人災です。"
2250,225-10,s48*****,"これが今の政界のトップか
戦争起きても黙って見てそう"
2251,226-1,onoffonoffcoffee,"さすが菅総理

決断が早い！"
2252,226-2,yhs*****,"もうおじいちゃん達は
引退して下さい

利権絡みのない方たちに
交代してほしい

民主の震災のときは
酷く思えたけど
まだマシに思えてきた

とにかく2回は
いない方が良い"
2253,226-3,dhk*****,飲食店への時短要請を午後８時までと云う根拠がよく分かりません。昼間でれば、感染しないと云う事なのですか？専門家たちの数字で一度示して頂けませんか？
2254,226-4,pik*****,こちら東京在住。20時過ぎても普通に居酒屋とか飲み屋さんやってるけど？市中感染がメインな今となっては飲食店中心の今回の緊急事態宣言は効果無いと思う。。
2255,226-5,kin*****,もう、中途半端にやらず、全国で実施しても良いと思う。その際の補償の方を真面目に考えてはどうか。
2256,226-6,ykt*****,来週には全国に緊急事態宣言再発令しそうやな
2257,226-7,wah*****,"補償金が高すぎるからこうなる。しかもなんで飲食業だけ補償するかな。
自分の納めた国税が関西に、さらにもしかしたら大村知事にもかすめとられるかと思うと。
自分は飲食業と関係ないけど、自分だって補償してもらいたい。

都内で従業員を抱えているところはどうせ足りないし、
逆に個人でやっているところは補償金バブルも発生しているんだとしたら、
もっと補償金は少なくすればよかったのに。
都のことばかり考えたのかもしれないけど、地方だったらもっと家賃も低いし。"
2258,226-8,xmh*****,まず入国を完全に止めようよ。これは差別でもなんでもない、日本の総理大臣なんだから日本人ファーストは当たり前。まずは自国の国民を本気で守ってみろよ
2259,226-9,ban*****,"否定する人はもっと声あげればいい。
対策の度に否定するだけなら誰だって出来る。
老いぼれの死亡率が上がることや感染対策不徹底者が感染することは問題ではないのでしょう。経済優先。

このピンチを活かして年金受給者を間引く必要だってあると考えるものもいるのでは?"
2260,226-10,oyf*****,議員さん達よ。とにかく仕事してくれ。コロナは今となっては特別ではなく 先に複数の感染状況の可能性を想定し 状況に合わせて政策を出して行けば良いのだろう。何も躊躇する必要も 二階に忖度する必要もない。もっとメリハリをつけた政策をしていかないと 国も経済も破綻してしまうぞ。こんなことなんで分からないのだろう。一般企業で仕事をしていない脳みそのお偉いさんと全くおんなじだ。恥を晒すなよ。昔と違い今の国会議員など偉くもなんともない。勘違いするなよ。
2261,227-1,evk*****,"遅いとか小出しとか、各知事からの要請を受けて検討するのだから各知事に矛先を向けるべきでは？
真の能無しは各知事さんですよ。"
2262,227-2,kiy*****,"2/7で収まるのかな？
給付金の期限を明確にして、飲食店の方々にも決断を迫った方がいいよ。
いつまでも税金で救済出来ないと思う。
働かないとね。"
2263,227-3,lov*****,"全国でガッと締めて、きちんと対策が出来る段取りついてから緩めるようにしていれば、補償の費用も、こんなにだらだらと税金垂れ流し続けることにもならなかったんやないかなぁ。

ちょっと下火になったからって緩めて、第二波、第三波とどんどん影響が出てきてる…
11月からの水際対策なんてザルやったみたいやし。"
2264,227-4,alu*****,政府のコロナ対策のやる気が、どうも中途半端な対応、先手を打って全国に緊急事態宣言をするしかないのでしょうか。今の現状でコロナ対策、経済対策両方考えても、今の政府と役人では何も改善されない無理です。
2265,227-5,fxd*****,他のニュースで、政府は解除後にすぐさまGoTo再開する兆しあり。何考えてんねん。
2266,227-6,**********,"栃木県は何もなさらないのでしょうか？
崩壊してからでは遅いですよ。"
2267,227-7,txe*****,厚労省は何もしていない。
2268,227-8,inf*****,"遅い！
そしてセコい"
2269,227-9,tom*****,"何故、岐阜愛知も同時に出さないのか
日々検討ばかりで、時間の無駄、効率的でない
go toが出来ないと思ったのか
今度は外国ビジネス渡航者をうけいれ、水際対策取らないのは
２月春節で中国観光客をビジネス目的と申告させて、膨大な人数、日本に受け入れるにちがいない"
2270,227-10,shi*****,"ちまちまやるのではなく全国一斉に宣言した方が早いでしょ。
一回で済ませてその間に次の手を考えるのが先手先手というものでは？
後手後手にやってゴタゴタにさせてるだけじゃん"
2271,228-1,うち,"本当はパンケーキ好きじゃないみたいだよ。
イメージ作りらしい。"
2272,228-2,sur*****,"感染者が、多いから緊急宣言？
そのしわ寄せは必ず地方へ及ぶと言うのにか
使えない政府の人間がいくら無い知恵振り絞っても国民は納得しない。
さっさと全国的な緊急宣言出して、県をまたぐ移動を規制すべきだろ。
いつまでノロノロとコロナに踊らされてんだ
さっさとみんなで一丸となって、コロナ感染者一桁、0になる日を目指そうよ！
今の政府が指揮してると、感染者、重症、死者が日本の大半を占める国になってしまうだろ。"
2273,228-3,hud*****,コロナ禍全体主義。官邸は何らか調整しているフシがある。狙いはショックドクトリンだろうと。
2274,228-4,y4u*****,"今さら検討…
いっそのこと全国に緊急事態宣言を出せばいいのに。
まぁ、都道府県からの要請を受けた形にして責任を自治体に被せたいんだろうな。
そんな政府、いらないけど。"
2275,228-5,tar*****,"あーぁ、やるんだ。やらなくていいのに。
ホント、今週中に減って欲しい。店は時短で街はガラガラ、休み中で通勤も減ってたのに、あれだけ増えるって、それら以外での感染だろうに、措置は飲食店締め付けやテレワークなんだろ？理由と対策があってないよ。
先週の急増の対策にはならないんだから、やらなくていいと早くわからせるためにも、減って欲しい。"
2276,228-6,aoh*****,"まったくの推測ですが菅さんてなにごともまわりに言われてからやってきたんだろうなぁ
失敗もしないけど大成もしない
反発もせず言われたことだけそつなくやるから上の政治家には扱いやすい人間だったから官房長官まで上がった
補佐役としては優秀な人と言えたかもしれない

ところがまわりに言われて総理になったは良いが自分で決断が出来ないから全て後手後手
まわりに言われて東京に緊急事態宣言を出して
大阪も言われてから宣言を出す

総理にはまったく向いてない
二階や麻生の思い通りに動くコマとして担ぎ上げられたとしか思えない"
2277,228-7,swp*****,早く全国で出してください。
2278,228-8,cra*****,"対応はそれぞれに任せるといいつつ
発出してくださいといえば
検討します

全部がスピード感がない
もーいいかげん気づいてくれ"
2279,228-9,y*****,"やっぱり2月7日まで。
31日まででもなく10日まででもなく7日。

春節に合わせてるとしか思えません。"
2280,228-10,adv*****,安倍さんはコロナ対応に嫌気がさして放り投げて、逃げた。菅さんは逃げないでいて欲しいが、荷が重いのかも。参謀が誰もいないのか?　自民党も終わった。
2281,229-1,ham*****,"日本って他国と比べて狭いんだから、まずは全国に宣言して、そこから徐々に解除していかないとタラタラやって終わりになっちゃうよ。

この宣言も意味あるかわからないし、物流関係で感染者出て、納期に間に合わなくなったときの保証とかどうするのかな？"
2282,229-2,eij*****,菅さんにはとにかくサムスンを潰して欲しい
2283,229-3,ter*****,"政権への厳しい意見が多い。早めの対策。
①コロナ対策の前倒し（対策、医療支援、新規ベッド確保）
②特措法の改正（さっさとやってほしい）
③就労対策（失業、雇用の確保、企業へのお願い）
④ワクチン接種の開始、コロナ治療法の確保、国内ワクチン開発、承認（厚生省ネックで承認できない）"
2284,229-4,y_m*****,この状況でなぜ全国に緊急事態宣言を出さないのか疑問です。
2285,229-5,wma*****,"それでも株価は上がり続けるわけで、
菅政府の本音は、コロナ悪化長期化→黒田金融緩和拡大→行き場のないカネ余りで株価上昇→GPIFや企業が保有する株の含み益拡大
でいつまでも年金資産や企業の財務を見かけ倒しによくすることかね！
一方で国民生活はズタボロ一直線。"
2286,229-6,sks*****,"遅い!早い!は個人の意見ですが、
総理は何をやりたいのか?
見守るのは天皇様におまかせ
してほしいものです。"
2287,229-7,k59*****,先に、各県知事が独自に飲食店の時短等打ち出してるから、緊急事態宣言しようが、しなかろうが大して変わらないんじゃないの
2288,229-8,hir*****,政権批判ばかりしてないで、我々が出来ることをしっかりやりましょう。欧米よりマシじゃないですか、誰がやっても難しいと思います。ただし、2階さんは、なんとかしないとダメですね。
2289,229-9,pjb*****,"市長が、希望したら即時緊急事態宣言出せばいいのに。
現場が判断してるのに、何故検討が必要なんだろう？"
2290,229-10,tan*****,"国民の８割がコロナ対策を評価しません。しかし支持率は４割もある不思議。
４割の人達がコロナ減少させないのでしょうね。
4割の人が目覚めれば辞任しますよ。"
2291,230-1,tur*****,飲食店ばっかり言うから、私の勤務先は現状維持らしい。おかげで京都から大阪の満員電車通勤が継続です。ちなみにリモートワーク出来る会社ですが…
2292,230-2,ＶＰＮＮ*****,"ついでに広島県も入れてあげてください。
緊急事態宣言しても減らないんで・・・"
2293,230-3,オレコアラ,原稿棒読み、ステーキ会食、パンケーキ、ガースーです...これが首相かよって思うラインナップw
2294,230-4,iwl*****,"結局、全国的にってなるんじゃん？
後手後手というか一世代くらい遅れてる感じ？"
2295,230-5,sas*****,"浸食店を中途半端にいじめても効果は微小
このままだらだらと春になり、ワクチンがでるのを待ってそう。
まぁ自民＝公明＝維新信者の責任でもあるけどね。"
2296,230-6,ije*****,"トイレットペーパーが買えなく来なくなるってデマであれだけ騒いだんだ
COVID-19 やPCRの疑惑や問題だって
聞く耳持たないよな ~

でもPCRで陽性者増やして感染拡大で緊急事態！これを素直に受け入れる
洗脳って凄い"
2297,230-7,月経仮面は整理の味方,"NHKニュースで関西緊急事態宣言は明日と言っていたが菅総理は妙な事を言っていた
尾身会長が1か月でコロナ感染が収まるだろうと言っている
だから菅総理自身が1か月で収まるといったと言わんばかりの二アンス
尾身会長自身が本当にこんな事を言うのでしょうか、にわかに信じられないのだが、これから変異体コロナ感染が広がって行く中で1か月で収まる様なことならば誤認じゃないのか
それとも菅総理への忖度で言ったのか
菅総理発言の責任逃れから尾身会長を持ち出したなら分かるのだが本当の事が知りたいものだ
実際は尾身会長に緊迫感がないのかな"
2298,230-8,car*****,"自分らは好き勝手な振る舞いをし、国民の事は二の次ってのが、国民の我慢の限界を早めてる。
まともな政治をして欲しい。"
2299,230-9,s3p*****,この政府は終わってるな。早く解散しろ！
2300,230-10,wan*****,"緊急事態宣言の基準を数値で決めてほしい。
適当すぎるし、トップが無能だと全てが手遅れになる。"
2301,231-1,hur*****,"検討検討と、先延ばしにして
感染がさらに拡大しないのかが心配。

増えてきたから、じゃ宣言しましょ
じゃなく、迅速に対策していかないと。"
2302,231-2,k20*****,"「方針」とか、「検討」とか、「表明」とか、頻繁に速報入るけど、そんなに重要じゃない。
「決定」事項の発表が全然無いから、かえって混乱する人もいると思う。"
2303,231-3,shq*****,棒読み爺さんに何ができる？
2304,231-4,chi*****,まずは全都道府県に出したらいいんでないの。知事がそれを受けてどう出るかは地域の事情に合わせて判断するよ。そう思う。
2305,231-5,non*****,"このジイさん、緊急って意味知らないんじゃないの？。
緊急事態宣言って言葉通りすぐに実行しないと意味ないよね。
総理の故郷の秋田では緊急ってゆっくりって意味なの？"
2306,231-6,snk*****,"今、この時　誰がやっても大変だと思う。
全世界に拡がる、ウィルスで対応策も見つからない中で、医療重視すると、経済が成り立たず、色んな立場の人がいる。
何が正しいのか見えない中で、その都度判断を下す事は、非常に大変なことと思う。批判するばかりではなく、国民として応援する事も、大切じゃないかな"
2307,231-7,koikoiyoku,"2月7日までって何で？期限を決める意味がわからない。
この場合は日付ではなく、感染者人数でしょ。

何の為にするのかを分かってない？"
2308,231-8,uxk*****,オリンピックをやりたいなら　今全国緊急事態宣言をして　早期に解決する。その覚悟がない。
2309,231-9,ata*****,"何をやらせてもダメなんでしょうね。
そもそも日本を良くしようと思っていない。
国民が悲惨になればなるほど、バラマキの効果が上がる。"
2310,231-10,mem*****,内容も中途半端。厳罰がないならそれに近いくらいの事をしないと、甘い考えの人は減らない。
2311,232-1,dan*****,後手後手の菅です
2312,232-2,awk*****,小出しで、｢みんなが言うから発令しとく｣程度感しかないですよ。
2313,232-3,sho*****,20分から30分の会議のためになぜ集まりたがるのだろうか?これこそ短時間の会議なのだからリモートでの会議をすればよいのにと思う。国民には不要不急の外出はとか、テレワークの推奨とかいっているのだからまずは自分たちから行動ができないのかな～?もしかしてこの人たちは食事をしながらでないと会話ができないのか?
2314,232-4,アイロンをかけまくれ,"もう全国にしてくれ。
都会が止まったら観光系は瀕死。
短く、強く規制して短期間で収めようよ。"
2315,232-5,kou*****,"首都圏、関西圏、東海圏ときて、九州は熊本、宮崎、福岡も要望している。
こうなると全国で発令し徹底的に感染が止まるまでやるのがベストじゃないか？
経済を徹底的に止めてでも。
こんなふうに小出しにしてても経済の疲弊が長期化してしまう。
であればとことん止めて感染者を0にするしかないと思う。
もちろんだけど直ぐにでも海外からの入国を止めるのは当然のことだが。"
2316,232-6,ju9*****,成人式の様子をTVで見たが、街中でお酒を飲み、「コロナなんて怖くない」とマスクもつけずに騒いでる若者を見ていると、大半の常識ある人やお店はしっかりと感染対策を行っているのに、一部の人たちが誤った行動を取って、このような状態になっているように感じる。一部の若者はコロナを普通のかぜのように思い、感染しても自分は治ると思い周りに影響があることを分かっていない、ここの部分を。何とかしないといけないのではないか。
2317,232-7,koh*****,"本来なら、関東地区と同じ様に政府主導でやるべき事では？！
地方から声が出なければそのままなのか？！
それだけ政府の人間が無能だと言って居るのと同じかと…情けない"
2318,232-8,und*****,"言われたからやるみたいな受動的な動きがほとんどですよね。
安倍さんの時の方がまだよかった気がする。
菅さんになってからGotoとかやったけど、結局やった結果として経済的にどうだったのかだったり、コロナ対策についての振り返りのようなことが全くないのはどうして？
菅さんは傀儡と言われても文句言えないくらい自分から考えて行動している感じが全くしない。"
2319,232-9,fyu*****,スガ総理、カン元総理。有事に使えない《菅》両総理。
2320,232-10,azz*****,"全都道府県ロックダウン。
完全鎖国状態にして欲しい。
国庫が尽きて尚国民を援助したのなら歴史に名前を残せるよ。
国庫尽きた後は政治家が吸ってた甘い汁を国民に戻せば良いだけ。
滅私奉公、国民の下僕という本来の姿に戻れるんだ。
悪くはないだろ、政治家の皆さん？"
2321,233-1,azz*****,"全都道府県ロックダウン。
完全鎖国状態にして欲しい。
国庫が尽きて尚国民を援助したのなら歴史に名前を残せるよ。
国庫尽きた後は政治家が吸ってた甘い汁を国民に戻せば良いだけ。
滅私奉公、国民の下僕という本来の姿に戻れるんだ。
悪くはないだろ、政治家の皆さん？"
2322,233-2,hac*****,対応が遅すぎる
2323,233-3,rav*****,"増えたら出す、増えたら出す、じゃ遅いんだよ。増える前に出さないと。
あらゆる判断と決断が遅すぎる。
これじゃあ老害と言われても仕方がない。"
2324,233-4,qwerty,菅さん！コロナ対策本気でやってる？？？
2325,233-5,hir*****,全国でやらないと田舎に人が来る。
2326,233-6,Mr.knight,"47都道府県すべて1ヶ月ロックダウンすればいい

法整備を求"
2327,233-7,ker*****,小出しに案出したら叩かれる。思い切った対策を出せばまた叩かれる。悪循環の極みだね。大体今の情勢で何が正解って言い切れる人間居ないでしょ？菅総理を擁護する気は無いけど政治・医療評論家も好き勝手に言いすぎだわ。小出し小出しって結構言ってるけど思い切った政策ってどうするの？日本の法律判ってる？思い切った政策打ち出せないから思案してるんだよ！また国民一律一時金？。何で救わないといけない人達（医療従事者等）にお金を回せない、回さないのにお金を要求できる？おれ自身そんなに裕福じゃないけど幸い仕事は止まってないし普通に給料も出てる。ちょっと真剣に調べれば救わなきゃいけない人達、選別できるでしょ？
2328,233-8,lov*****,"何でもかんでも言われるがまま。
やるならやる、やらないならやらないで首相が決めろ。押し切られてグダグダ。
これではこの先ずっと周りからの圧で動く首相になりますね。
もう小池さんと入れ替わったほうが話が早そうだ。"
2329,233-9,aki*****,"菅さんに優秀なブレーンは付いてないんですか　いないなら
今すぐ一本釣りして周辺を固めて　国民に提案しないと終わってしまう"
2330,233-10,di***,まずは自分が責任のある行動をすることですね。　国ガー！政府ガー！よりも。自分ガー！ですよ。
